grid_cell,grid_row_u,grid_col_r,product_id,timestamp,cloud_cover,nodata,centre_lat,centre_lon,crs,parquet_url,parquet_row,geometry,unique_identifier
518U_966R,518,966,S2A_MSIL1C_20210905T023551_N0500_R089_T51TYM_20230127T222300,2021-09-05 02:35:51,0.0,0.0,46.57009556112111,126.15907470093155,EPSG:32651,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03427.parquet,26,POINT (126.15907470093155 46.57009556112111),09766_p46.57_p126.16
518U_1117R,518,1117,S2A_MSIL1C_20230424T011651_N0509_R031_T55TDM_20230424T023918,2023-04-24 01:16:51,0.0,0.0,46.57259921196496,145.865549272195,EPSG:32655,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03427.parquet,176,POINT (145.865549272195 46.57259921196496),09767_p46.57_p145.87
519U_903L,519,-903,S2A_MSIL1C_20220213T185501_N0400_R113_T11TMM_20220213T210002,2022-02-13 18:55:01,0.0,0.0,46.66235498975771,-118.01764421760043,EPSG:32611,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03427.parquet,319,POINT (-118.01764421760043 46.66235498975771),09768_p46.66_n118.02
519U_796L,519,-796,S2A_MSIL1C_20220416T174911_N0400_R141_T13TEM_20220416T214914,2022-04-16 17:49:11,0.0,0.0,46.66121864880199,-104.02398211987496,EPSG:32613,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03427.parquet,425,POINT (-104.02398211987496 46.66121864880199),09769_p46.66_n104.02
519U_673L,519,-673,S2B_MSIL1C_20200223T165309_N0500_R026_T16TDS_20230624T152642,2020-02-23 16:53:09,0.0,0.0,46.66231248315753,-87.94129902984899,EPSG:32616,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03428.parquet,47,POINT (-87.94129902984899 46.66231248315753),09770_p46.66_n87.94
519U_551L,519,-551,S2A_MSIL1C_20200318T153941_N0500_R011_T18TYS_20230628T100044,2020-03-18 15:39:41,0.0,0.0,46.66000053320612,-71.98459678449778,EPSG:32618,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03428.parquet,168,POINT (-71.98459678449778 46.66000053320612),09771_p46.66_n71.98
519U_55R,519,55,S2A_MSIL1C_20200315T103021_N0500_R108_T32TLS_20230411T124400,2020-03-15 10:30:21,0.0278794764970752,0.0,46.66275535130489,7.25598013240447,EPSG:32632,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03428.parquet,495,POINT (7.25598013240447 46.66275535130489),09773_p46.66_p7.26
519U_205R,519,205,S2A_MSIL1C_20200907T090601_N0500_R050_T35TMM_20230417T144400,2020-09-07 09:06:01,0.0,0.0,46.66185447729007,26.87231538785805,EPSG:32635,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03429.parquet,142,POINT (26.872315387858052 46.66185447729007),09774_p46.66_p26.87
519U_346R,519,346,S2A_MSIL1C_20221016T075921_N0400_R035_T38TNS_20221016T085531,2022-10-16 07:59:21,0.0,0.0,46.66160389481018,45.31074558432309,EPSG:32638,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03429.parquet,281,POINT (45.31074558432309 46.66160389481018),09775_p46.66_p45.31
519U_455R,519,455,S2A_MSIL1C_20221217T070311_N0509_R063_T40TFS_20221217T074635,2022-12-17 07:03:11,0.0,0.0,46.66027366845745,59.56609140699612,EPSG:32640,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03429.parquet,389,POINT (59.56609140699612 46.66027366845745),09776_p46.66_p59.57
519U_565R,519,565,S2A_MSIL1C_20210908T060631_N0500_R134_T43TDM_20230127T153951,2021-09-08 06:06:31,0.0,0.0,46.66237439439757,73.94745508693224,EPSG:32643,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03429.parquet,499,POINT (73.94745508693224 46.66237439439757),09777_p46.66_p73.95
519U_683R,519,683,S2A_MSIL1C_20230410T045701_N0509_R119_T45TXM_20230410T064722,2023-04-10 04:57:01,0.0,0.0,46.66038559108259,89.38069454672397,EPSG:32645,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03430.parquet,115,POINT (89.38069454672397 46.66038559108259),09778_p46.66_p89.38
519U_792R,519,792,S2A_MSIL1C_20201226T041151_N0500_R047_T48TUS_20230405T111156,2020-12-26 04:11:51,0.0,0.0,46.662549476630446,103.63116644316084,EPSG:32648,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03430.parquet,222,POINT (103.63116644316084 46.662549476630446),09779_p46.66_p103.63
519U_907R,519,907,S2B_MSIL1C_20201220T030129_N0500_R032_T50TPS_20230227T091541,2020-12-20 03:01:29,0.0,0.0,46.6608093089468,118.67181770762984,EPSG:32650,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03430.parquet,336,POINT (118.67181770762984 46.6608093089468),09780_p46.66_p118.67
519U_1009R,519,1009,S2B_MSIL1C_20220926T020659_N0400_R103_T52TGS_20220926T035712,2022-09-26 02:06:59,0.0,0.0,46.6600031978134,132.01104098495932,EPSG:32652,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03430.parquet,438,POINT (132.01104098495932 46.6600031978134),09781_p46.66_p132.01
519U_1162R,519,1162,S2A_MSIL1C_20211214T010041_N0500_R088_T56TMS_20221224T044823,2021-12-14 01:00:41,2.8262600120635724,0.0,46.66233678254826,152.0150751626305,EPSG:32656,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03431.parquet,86,POINT (152.0150751626305 46.66233678254826),09782_p46.66_p152.02
520U_869L,520,-869,S2A_MSIL1C_20230702T182921_N0509_R027_T11TQM_20230702T232432,2023-07-02 18:29:21,0.0,0.0,46.74966363597255,-113.7333637456029,EPSG:32611,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03431.parquet,220,POINT (-113.7333637456029 46.74966363597255),09783_p46.75_n113.73
520U_767L,520,-767,S2A_MSIL1C_20220808T172911_N0400_R055_T14TLS_20220808T223149,2022-08-08 17:29:11,0.0,0.0,46.75237624465559,-100.3795536622305,EPSG:32614,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03431.parquet,321,POINT (-100.3795536622305 46.75237624465559),09784_p46.75_n100.38
520U_622L,520,-622,S2B_MSIL1C_20230529T161829_N0509_R040_T17TMM_20230529T181842,2023-05-29 16:18:29,0.0,0.0,46.75182316760472,-81.3899902601923,EPSG:32617,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03431.parquet,461,POINT (-81.3899902601923 46.75182316760472),09785_p46.75_n81.39
520U_515L,520,-515,S2A_MSIL1C_20220424T153601_N0400_R111_T19TFM_20220424T210903,2022-04-24 15:36:01,0.0,0.0,46.75065598701907,-67.37597235565173,EPSG:32619,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03432.parquet,67,POINT (-67.37597235565173 46.75065598701907),09786_p46.75_n67.38
520U_52R,520,52,S2B_MSIL1C_20220208T103109_N0400_R108_T32TLS_20220208T125524,2022-02-08 10:31:09,0.0,0.0,46.75278476197615,6.873345996671667,EPSG:32632,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03432.parquet,355,POINT (6.873345996671667 46.75278476197615),09788_p46.75_p6.87
520U_198R,520,198,S2A_MSIL1C_20220120T091311_N0301_R050_T35TMM_20220120T111422,2022-01-20 09:13:11,0.0,0.0,46.75216906286656,25.993992409149087,EPSG:32635,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03432.parquet,499,POINT (25.993992409149087 46.75216906286656),09789_p46.75_p25.99
520U_318R,520,318,S2B_MSIL1C_20200311T081739_N0500_R121_T37TGM_20230703T092603,2020-03-11 08:17:39,0.0,0.0,46.750002819047154,41.7118251981092,EPSG:32637,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03433.parquet,118,POINT (41.7118251981092 46.750002819047154),09790_p46.75_p41.71
520U_450R,520,450,S2B_MSIL1C_20200618T070629_N0500_R106_T40TFS_20230428T160040,2020-06-18 07:06:29,0.0,0.0,46.75043348534888,58.99755122453988,EPSG:32640,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03433.parquet,247,POINT (58.99755122453988 46.75043348534888),09791_p46.75_p59.00
520U_560R,520,560,S2A_MSIL1C_20220622T055651_N0400_R091_T43TCM_20220622T063310,2022-06-22 05:56:51,0.005347949894093,0.0,46.75249770168061,73.39981257613124,EPSG:32643,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03433.parquet,357,POINT (73.39981257613124 46.75249770168061),09792_p46.75_p73.40
520U_675R,520,675,S2B_MSIL1C_20230227T050749_N0509_R019_T45TXM_20230227T065744,2023-02-27 05:07:49,0.0,0.0,46.75075169424351,88.46238497916619,EPSG:32645,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03433.parquet,470,POINT (88.46238497916619 46.75075169424351),09793_p46.75_p88.46
520U_785R,520,785,S2B_MSIL1C_20200505T040539_N0500_R047_T48TUS_20230422T071414,2020-05-05 04:05:39,0.0,0.0,46.7527894936313,102.86460791663951,EPSG:32648,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03434.parquet,79,POINT (102.86460791663951 46.7527894936313),09794_p46.75_p102.86
520U_913R,520,913,S2A_MSIL1C_20230328T030521_N0509_R075_T50TPS_20230328T045822,2023-03-28 03:05:21,0.0,0.0,46.750051888656685,119.63100573377892,EPSG:32650,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03434.parquet,206,POINT (119.63100573377892 46.750051888656685),09795_p46.75_p119.63
520U_1026R,520,1026,S2A_MSIL1C_20200105T021051_N0500_R103_T53TMM_20230421T103106,2020-01-05 02:10:51,0.0,0.0,46.75192674876549,134.426516001665,EPSG:32653,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03434.parquet,316,POINT (134.426516001665 46.75192674876549),09796_p46.75_p134.43
521U_977L,521,-977,S2A_MSIL1C_20230108T192801_N0509_R099_T09TWM_20230108T210931,2023-01-08 19:28:01,0.0,0.0,46.840907661452384,-128.1115905318158,EPSG:32609,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03434.parquet,475,POINT (-128.1115905318158 46.840907661452384),09797_p46.84_n128.11
521U_862L,521,-862,S2A_MSIL1C_20230103T183751_N0509_R027_T12TUS_20230103T202008,2023-01-03 18:37:51,0.0,0.0,46.84255189693289,-113.02659131311584,EPSG:32612,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03435.parquet,88,POINT (-113.02659131311584 46.84255189693289),09798_p46.84_n113.03
521U_751L,521,-751,S2A_MSIL1C_20220619T172911_N0400_R055_T14TNS_20220619T223032,2022-06-19 17:29:11,0.0,0.0,46.841111338510125,-98.46173181652816,EPSG:32614,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03435.parquet,198,POINT (-98.46173181652816 46.841111338510125),09799_p46.84_n98.46
521U_615L,521,-615,S2A_MSIL1C_20200618T161911_N0500_R040_T17TNM_20230402T035713,2020-06-18 16:19:11,0.0,0.0,46.841202449032885,-80.61929620084491,EPSG:32617,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03435.parquet,333,POINT (-80.61929620084491 46.841202449032885),09800_p46.84_n80.62
521U_45L,521,-45,S2B_MSIL1C_20230529T112119_N0509_R037_T29TQM_20230529T120323,2023-05-29 11:21:19,0.0,0.0,46.839543602166586,-5.835733093052833,EPSG:32629,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03436.parquet,122,POINT (-5.835733093052833 46.839543602166586),09802_p46.84_n5.84
521U_88R,521,88,S2A_MSIL1C_20200707T101031_N0500_R022_T32TPS_20230614T090550,2020-07-07 10:10:31,0.4529976574226038,0.0,46.83988045438887,11.612818914299188,EPSG:32632,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03436.parquet,255,POINT (11.612818914299188 46.83988045438887),09803_p46.84_p11.61
521U_236R,521,236,S2B_MSIL1C_20230805T085559_N0509_R007_T36TUS_20230805T093659,2023-08-05 08:55:59,0.0,0.0,46.84252331496205,31.025932707177866,EPSG:32636,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03436.parquet,404,POINT (31.025932707177866 46.84252331496205),09804_p46.84_p31.03
521U_347R,521,347,S2A_MSIL1C_20210911T075611_N0500_R035_T38TNS_20230113T185516,2021-09-11 07:56:11,0.0,0.0,46.84108089318367,45.590789533847484,EPSG:32638,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03437.parquet,14,POINT (45.590789533847484 46.84108089318367),09805_p46.84_p45.59
521U_450R,521,450,S2B_MSIL1C_20230723T070629_N0509_R106_T40TFS_20230723T074626,2023-07-23 07:06:29,0.0,0.0,46.84018701277331,59.10513108393592,EPSG:32640,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03437.parquet,115,POINT (59.10513108393592 46.84018701277331),09806_p46.84_p59.11
521U_560R,521,560,S2A_MSIL1C_20220622T055651_N0400_R091_T43TCM_20220622T063310,2022-06-22 05:56:51,0.0,0.0,46.84224502870437,73.53366212525395,EPSG:32643,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03437.parquet,225,POINT (73.53366212525395 46.84224502870437),09807_p46.84_p73.53
521U_663R,521,663,S2A_MSIL1C_20201224T051221_N0500_R019_T45TVM_20230327T102547,2020-12-24 05:12:21,0.0,0.0,46.841393680297,87.0480662391298,EPSG:32645,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03437.parquet,328,POINT (87.0480662391298 46.841393680297),09808_p46.84_p87.05
521U_771R,521,771,S2B_MSIL1C_20220207T041929_N0400_R090_T47TPM_20220207T062432,2022-02-07 04:19:29,0.0,0.0,46.84011859942592,101.21892364492297,EPSG:32647,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03437.parquet,436,POINT (101.21892364492297 46.84011859942592),09809_p46.84_p101.22
521U_887R,521,887,S2A_MSIL1C_20201029T030841_N0500_R075_T50TMS_20230414T120810,2020-10-29 03:08:41,3.147400019638373,0.0,46.84174197515073,116.43530704819574,EPSG:32650,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03438.parquet,53,POINT (116.43530704819574 46.84174197515073),09810_p46.84_p116.44
521U_1004R,521,1004,S2A_MSIL1C_20211029T021821_N0500_R003_T52TGS_20230113T222547,2021-10-29 02:18:21,0.0015780835753061,0.0,46.83977395198109,131.7878824511584,EPSG:32652,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03438.parquet,169,POINT (131.7878824511584 46.83977395198109),09811_p46.84_p131.79
522U_872L,522,-872,S2A_MSIL1C_20200221T184401_N0500_R070_T11TPN_20230427T103512,2020-02-21 18:44:01,0.0,0.0,46.92979290907262,-114.54354932766908,EPSG:32611,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03438.parquet,454,POINT (-114.54354932766908 46.92979290907262),09813_p46.93_n114.54
522U_759L,522,-759,S2A_MSIL1C_20220619T172911_N0400_R055_T14TMT_20220619T223032,2022-06-19 17:29:11,0.0,0.0,46.93163509378085,-99.6939935075166,EPSG:32614,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03439.parquet,64,POINT (-99.6939935075166 46.93163509378085),09814_p46.93_n99.69
522U_594L,522,-594,S2B_MSIL1C_20220322T160839_N0400_R140_T17TQN_20220322T200245,2022-03-22 16:08:39,0.0,0.0,46.92946418586112,-78.00424518222897,EPSG:32617,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03439.parquet,223,POINT (-78.00424518222897 46.92946418586112),09815_p46.93_n78.00
522U_453L,522,-453,S2B_MSIL1C_20210502T145729_N0500_R082_T21TUN_20230206T114013,2021-05-02 14:57:29,2.825909326824615,0.0,46.932616889049605,-59.47648293245343,EPSG:32621,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03439.parquet,362,POINT (-59.47648293245343 46.932616889049605),09816_p46.93_n59.48
522U_14R,522,14,S2A_MSIL1C_20230614T105031_N0509_R051_T31TDN_20230614T143035,2023-06-14 10:50:31,0.0,0.0,46.93185995427536,1.9047873859706577,EPSG:32631,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03440.parquet,54,POINT (1.9047873859706577 46.93185995427536),09817_p46.93_p1.90
522U_172R,522,172,S2A_MSIL1C_20200327T093031_N0500_R136_T34TFT_20230614T175400,2020-03-27 09:30:31,0.0,0.0,46.93026308604828,22.67379130449053,EPSG:32634,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03440.parquet,212,POINT (22.67379130449053 46.93026308604828),09818_p46.93_p22.67
522U_299R,522,299,S2B_MSIL1C_20231101T082009_N0509_R121_T37TEN_20231101T090756,2023-11-01 08:20:09,0.0,0.0,46.93103094735358,39.36494644180517,EPSG:32637,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03440.parquet,338,POINT (39.36494644180517 46.93103094735358),09819_p46.93_p39.36
522U_421R,522,421,S2A_MSIL1C_20200924T071631_N0500_R006_T40TCT_20230415T003529,2020-09-24 07:16:31,0.0,0.0,46.93214059896509,55.39832594230228,EPSG:32640,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03440.parquet,458,POINT (55.39832594230228 46.93214059896509),09820_p46.93_p55.40
522U_540R,522,540,S2A_MSIL1C_20200130T062111_N0500_R034_T42TXT_20230427T191428,2020-01-30 06:21:11,0.0,0.0,46.93004284443896,71.04210316309145,EPSG:32642,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03441.parquet,73,POINT (71.04210316309145 46.93004284443896),09821_p46.93_p71.04
522U_654R,522,654,S2B_MSIL1C_20230928T051649_N0509_R062_T45TVN_20230928T071357,2023-09-28 05:16:49,0.0,0.0,46.93179383417543,86.02318024071243,EPSG:32645,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03441.parquet,187,POINT (86.02318024071243 46.93179383417543),09822_p46.93_p86.02
522U_753R,522,753,S2A_MSIL1C_20221013T042731_N0400_R133_T47TMN_20221013T062116,2022-10-13 04:27:31,0.0,0.0,46.93122021826282,99.03608550596891,EPSG:32647,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03441.parquet,285,POINT (99.03608550596891 46.93122021826282),09823_p46.93_p99.04
522U_881R,522,881,S2B_MSIL1C_20231012T031649_N0509_R118_T50TMT_20231012T051222,2023-10-12 03:16:49,0.0050849359648753,0.0,46.93188561505673,115.85874564543062,EPSG:32650,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03441.parquet,411,POINT (115.85874564543062 46.93188561505673),09824_p46.93_p115.86
522U_1001R,522,1001,S2B_MSIL1C_20201016T020659_N0500_R103_T52TFT_20230410T172747,2020-10-16 02:06:59,0.0,0.0,46.92968509572717,131.63402709236215,EPSG:32652,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03442.parquet,31,POINT (131.63402709236215 46.92968509572717),09825_p46.93_p131.63
523U_860L,523,-860,S2A_MSIL1C_20220816T182931_N0400_R027_T12TUT_20220816T232853,2022-08-16 18:29:31,0.0,0.0,47.022253930355646,-113.13536850330772,EPSG:32612,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03442.parquet,326,POINT (-113.13536850330772 47.022253930355646),09827_p47.02_n113.14
523U_757L,523,-757,S2A_MSIL1C_20210319T174031_N0500_R098_T14TMT_20230526T025646,2021-03-19 17:40:31,0.0,0.0,47.021388971280025,-99.57643111219473,EPSG:32614,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03442.parquet,429,POINT (-99.57643111219473 47.021388971280025),09828_p47.02_n99.58
523U_618L,523,-618,S2A_MSIL1C_20211110T162521_N0500_R040_T17TMN_20221231T040359,2021-11-10 16:25:21,0.2721317454305713,0.0,47.02122069056141,-81.28001888738966,EPSG:32617,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03443.parquet,60,POINT (-81.28001888738966 47.02122069056141),09829_p47.02_n81.28
523U_498L,523,-498,S2A_MSIL1C_20200312T152621_N0500_R068_T20TLT_20230419T115405,2020-03-12 15:26:21,0.0,0.0,47.02244415178605,-65.48668492123689,EPSG:32620,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03443.parquet,178,POINT (-65.48668492123689 47.02244415178605),09830_p47.02_n65.49
523U_60L,523,-60,S2A_MSIL1C_20230527T113321_N0509_R080_T29TNN_20230527T151114,2023-05-27 11:33:21,0.0,0.0,47.02038067005759,-7.830917872314872,EPSG:32629,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03443.parquet,339,POINT (-7.830917872314872 47.02038067005759),09831_p47.02_n7.83
523U_88R,523,88,S2A_MSIL1C_20201127T102401_N0500_R065_T32TPT_20230321T022330,2020-11-27 10:24:01,0.0086794596641838,0.0,47.01949223657032,11.651073021713136,EPSG:32632,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03443.parquet,486,POINT (11.651073021713136 47.01949223657032),09832_p47.02_p11.65
523U_232R,523,232,S2A_MSIL1C_20220223T084941_N0400_R107_T36TUT_20220223T094130,2022-02-23 08:49:41,0.0,0.0,47.022396759630126,30.601144408388304,EPSG:32636,https://huggingface.co/datasets/Major-TOM/Core-S2L1C/resolve/main/images/part_03444.parquet,126,POINT (30.601144408388304 47.022396759630126),09833_p47.02_p30.60
